"num","carat","cut","color","clarity","depth","table","price","x","y","z"
41529,0.42,"Ideal","G","VVS1",61.6,55,1235,4.85,4.82,2.98
47575,0.51,"Ideal","G","VVS2",61.2,55,1875,5.15,5.18,3.16
39391,0.5,"Ideal","I","SI1",62.3,56,1076,5.04,5.08,3.15
28439,0.3,"Ideal","D","SI1",61.3,57,670,4.34,4.37,2.67
16457,1.31,"Ideal","I","VS1",64.3,59,6573,6.87,6.84,4.41
49674,0.6,"Premium","F","VS1",59.4,58,2142,5.52,5.45,3.26
41862,0.33,"Ideal","D","VVS1",60.5,56,1257,4.5,4.53,2.73
46419,0.51,"Very Good","G","VVS2",62.6,59,1768,5.08,5.11,3.19
47470,0.51,"Ideal","G","VVS2",62.2,53.4,1859,5.11,5.15,3.19
27568,2.01,"Good","G","SI1",60.1,61,18374,8.04,8.12,4.86
27229,2.01,"Premium","I","VS2",61.1,60,17592,8.12,8.06,4.94
43548,0.53,"Premium","H","VS2",59.4,59,1428,5.31,5.27,3.14
1651,0.77,"Premium","F","VS2",62.4,59,3018,5.85,5.81,3.64
47108,0.7,"Premium","J","SI1",63,56,1827,5.66,5.61,3.55
9468,1.04,"Premium","I","SI1",60.7,59,4601,6.6,6.57,4
52602,0.83,"Very Good","G","SI2",63.3,57,2543,5.97,5.91,3.76
45726,0.72,"Very Good","H","SI2",63.3,57,1698,5.7,5.67,3.6
25959,2.01,"Ideal","I","SI1",62.5,57,15140,8.08,8.01,5.03
44165,0.63,"Ideal","J","SI1",61.8,56,1565,5.47,5.52,3.39
39235,0.32,"Ideal","D","VVS1",61.8,56,1067,4.39,4.41,2.72
45869,0.51,"Ideal","D","VS2",61.4,57,1716,5.13,5.16,3.16
34129,0.47,"Very Good","J","VS1",63,60,854,4.92,4.95,3.11
49364,0.53,"Premium","E","SI1",61.8,60,2099,5.21,5.18,3.21
31905,0.3,"Premium","G","VS1",62.2,59,776,4.31,4.28,2.67
4522,1.03,"Premium","J","SI2",62.8,58,3634,6.48,6.41,4.05
7335,0.9,"Good","G","VS2",60.8,56,4210,6.14,6.19,3.75
43241,0.52,"Premium","D","SI1",59.7,60,1399,5.26,5.19,3.12
25557,1.5,"Premium","E","VS2",60.7,60,14386,7.41,7.32,4.47
8157,1.02,"Ideal","H","SI2",61,58,4360,6.5,6.54,3.98
47111,0.65,"Premium","E","SI2",62.6,59,1827,5.54,5.49,3.45
8539,0.91,"Ideal","E","SI1",60.8,57,4429,6.27,6.29,3.82
42088,0.42,"Ideal","E","VVS2",62.3,55,1273,4.81,4.76,2.98
10169,0.91,"Ideal","G","SI1",61.9,56,4731,6.22,6.18,3.84
16590,1.36,"Premium","J","VS2",61.9,59,6626,7.09,7.06,4.38
20837,1.01,"Premium","F","VVS2",60.4,59,9065,6.45,6.49,3.91
36832,0.3,"Ideal","E","IF",61.1,57,957,4.31,4.33,2.64
53165,0.84,"Ideal","H","SI2",63,56,2628,6.04,6.02,3.8
52438,0.63,"Ideal","E","VS2",60.8,57,2513,5.53,5.55,3.37
39856,0.39,"Ideal","E","VVS2",62.1,54.6,1100,4.67,4.7,2.91
6356,1.03,"Ideal","E","SI1",58.9,56,4035,6.61,6.57,3.88
26701,0.32,"Ideal","G","VS1",62,56,645,4.35,4.39,2.71
38034,0.32,"Ideal","E","VVS2",61.3,55,1010,4.41,4.43,2.71
16584,1.02,"Very Good","G","VS1",62.4,58,6622,6.37,6.42,3.99
52420,0.82,"Good","G","SI2",63.8,60,2512,5.89,5.84,3.74
257,0.64,"Ideal","G","IF",61.3,56,2790,5.54,5.58,3.41
15383,0.41,"Good","J","VS2",64.3,55,606,4.66,4.7,3.01
28275,0.24,"Very Good","E","VS2",60.8,56,362,4.02,4.04,2.45
10322,1.03,"Premium","D","SI2",62.5,54,4764,6.5,6.42,4.04
5283,0.9,"Good","D","SI2",59.5,62,3798,6.2,6.23,3.7
29592,0.32,"Ideal","D","SI1",62.9,56,706,4.4,4.38,2.76
49095,0.51,"Very Good","G","IF",63.8,58,2063,5.06,5.09,3.24
41041,0.41,"Ideal","E","VVS2",61.4,56,1187,4.77,4.81,2.94
16057,1.08,"Very Good","G","VS2",62.3,58,6415,6.5,6.54,4.06
35202,0.33,"Ideal","I","IF",61.8,55,891,4.47,4.46,2.76
18732,1.51,"Ideal","J","VS2",62.4,57,7651,7.35,7.3,4.57
18542,1.51,"Very Good","J","VS2",62.2,60,7557,7.27,7.32,4.54
15360,1.23,"Good","I","SI1",60.7,61,6165,6.91,6.93,4.2
17625,1.39,"Good","F","SI2",63.8,55,7096,7.08,7.05,4.51
35409,0.32,"Premium","E","VS2",60.5,55,900,4.49,4.43,2.7
24032,0.4,"Ideal","J","VS1",62.1,53,633,4.75,4.78,2.96
30405,0.32,"Ideal","G","VVS2",61.4,55,730,4.4,4.43,2.71
40173,0.38,"Premium","D","VS2",58.8,61,1117,4.77,4.72,2.79
47661,0.23,"Very Good","E","VVS1",61.3,60,530,3.95,4.01,2.44
40992,0.42,"Premium","E","VS1",62.1,55,1181,4.85,4.81,3
21185,1.51,"Ideal","H","SI1",61.8,55,9336,7.38,7.42,4.57
33637,0.37,"Ideal","E","SI1",62.7,54,833,4.6,4.55,2.87
31688,0.26,"Ideal","D","VVS2",61.4,56,769,4.15,4.12,2.54
45590,0.52,"Premium","G","VS1",62.6,59,1689,5.08,5.11,3.19
24649,1.5,"Very Good","H","IF",63,59,12988,7.23,7.3,4.58
40906,0.5,"Premium","D","SI2",58.5,60,1178,5.21,5.19,3.04
14523,1,"Good","F","VS2",64,59,5864,6.29,6.25,4.03
51921,0.7,"Very Good","F","VS2",62.7,57,2437,5.61,5.65,3.53
34847,0.3,"Ideal","G","VVS2",62.9,55,878,4.32,4.3,2.71
46176,0.5,"Premium","E","VS2",61.8,58,1746,5.11,5.05,3.14
30549,0.31,"Ideal","D","VS2",61.5,56,734,4.35,4.36,2.68
25895,1.82,"Very Good","G","SI1",62.7,58,15025,7.68,7.75,4.84
29312,0.31,"Premium","H","VS1",59.9,60,698,4.45,4.4,2.65
11574,1.15,"Ideal","I","VS2",61.7,59,5038,6.68,6.73,4.14
412,0.34,"Ideal","I","VS1",62,56,555,4.5,4.53,2.8
32191,0.35,"Premium","H","VS1",61.3,59,788,4.57,4.54,2.79
8571,1.1,"Premium","I","SI1",62.7,58,4435,6.58,6.54,4.11
29366,0.31,"Premium","G","VS2",62.6,57,698,4.32,4.3,2.7
17727,0.32,"Ideal","G","VS1",61.4,54,614,4.45,4.48,2.74
36220,0.36,"Premium","F","VS2",61.4,58,932,4.6,4.56,2.81
46763,0.57,"Good","F","VS1",60,61,1801,5.35,5.38,3.22
35809,0.31,"Ideal","F","IF",62.1,54,914,4.33,4.37,2.7
38257,0.28,"Very Good","G","SI1",62,55,382,4.2,4.25,2.62
30239,0.33,"Ideal","E","VS2",61.6,57,723,4.44,4.46,2.74
38789,0.31,"Premium","G","VVS1",59.5,60,1046,4.41,4.39,2.62
14264,1.01,"Very Good","E","VS2",61.7,56,5777,6.41,6.45,3.97
5400,0.3,"Very Good","D","SI2",63.3,57,574,4.3,4.26,2.71
23226,1.24,"Premium","F","VVS2",62,55,11231,6.95,6.88,4.29
20909,1.23,"Premium","F","VS2",60.8,59,9122,6.94,6.9,4.21
7274,1.04,"Very Good","G","SI2",62.9,58,4200,6.43,6.47,4.06
8037,0.9,"Good","D","VS2",62.6,65,4334,6.1,6.04,3.8
41682,0.54,"Premium","H","SI1",61,58,1240,5.27,5.23,3.2
7529,1.01,"Ideal","D","SI2",62,57,4242,6.42,6.38,3.97
24211,2.14,"Ideal","H","SI2",61.9,57,12400,8.34,8.28,5.14
17305,1.22,"Premium","H","VS2",62.4,58,6934,6.84,6.79,4.25
45362,0.54,"Very Good","G","VS1",61.6,54,1665,5.26,5.3,3.25
35978,0.35,"Very Good","G","VVS1",59.3,61,921,4.58,4.62,2.73
3255,0.82,"Ideal","D","SI2",62.1,57,3357,6.04,6,3.74
17422,1.03,"Ideal","G","VS2",61.3,57,6981,6.51,6.54,4
12295,0.9,"Very Good","F","VS2",61.8,57,5218,6.16,6.23,3.83
3554,1,"Premium","J","SI1",62.7,57,3416,6.4,6.33,3.99
49882,0.7,"Good","H","SI1",60.2,64,2176,5.72,5.65,3.42
24809,1.54,"Very Good","D","SI1",63,59,13196,7.31,7.35,4.62
34590,0.31,"Ideal","F","VS1",62.1,56,872,4.35,4.32,2.69
14251,1.02,"Ideal","F","SI1",62.3,56,5773,6.41,6.44,4
33771,0.32,"Ideal","F","VVS1",61.7,56,841,4.38,4.41,2.71
919,1.02,"Ideal","J","SI2",60.3,54,2879,6.53,6.5,3.93
51976,0.26,"Very Good","F","VVS1",59,61,547,4.17,4.2,2.47
52227,0.8,"Good","G","SI2",63.7,58,2484,5.88,5.83,3.73
31625,0.3,"Ideal","H","SI1",62.2,57,450,4.26,4.29,2.66
41621,0.29,"Very Good","E","VS1",61.8,59,504,4.21,4.27,2.62
44170,0.53,"Ideal","F","VS2",62.3,55,1566,5.17,5.2,3.23
22280,1.09,"Ideal","E","VVS2",60.9,56,10333,6.66,6.7,4.07
18404,1.06,"Premium","D","VS2",59.3,55,7479,6.7,6.65,3.96
12292,1.23,"Ideal","J","VS2",61.5,57,5217,6.9,6.95,4.26
36419,0.42,"Premium","D","SI1",63,59,942,4.79,4.77,3.01
24754,2.03,"Good","D","SI2",63.1,59,13109,8.12,7.99,5.08
31890,0.3,"Ideal","G","VS1",61.8,55,776,4.33,4.31,2.67
6935,0.8,"Ideal","F","VVS2",61.6,57,4140,5.97,5.94,3.67
35950,0.3,"Ideal","F","SI1",62.1,55,475,4.31,4.35,2.69
19289,1.51,"Fair","H","SI1",66.5,56,8010,7.03,6.99,4.66
9245,1.01,"Premium","H","VS2",61.9,62,4559,6.45,6.37,3.97
1452,0.81,"Ideal","F","SI1",61.9,57,2977,5.98,6.01,3.71
33721,0.42,"Premium","E","SI2",58.8,60,838,4.9,4.86,2.87
47992,0.32,"Premium","J","IF",61.2,59,533,4.41,4.44,2.71
16378,0.33,"Very Good","I","VVS1",58.9,61,609,4.52,4.55,2.67
40406,0.54,"Ideal","G","SI2",62.3,58,1133,5.17,5.2,3.23
43519,0.61,"Ideal","F","SI2",61.3,55,1424,5.47,5.55,3.38
51501,0.77,"Ideal","I","SI1",61.7,56,2382,5.89,5.91,3.64
19292,1.02,"Ideal","F","VS1",61,56,8011,6.49,6.52,3.97
39598,0.34,"Ideal","E","VVS1",62.3,56,1084,4.48,4.45,2.78
26882,2.05,"Very Good","F","SI2",59.5,58,16819,8.26,8.3,4.93
40999,0.6,"Ideal","I","SI2",61.9,55,1182,5.43,5.46,3.37
42678,0.53,"Very Good","G","SI1",61.6,57,1336,5.18,5.21,3.2
22853,2.01,"Fair","G","SI2",65.9,57,10887,7.85,7.78,5.15
52733,0.55,"Ideal","F","VVS2",62.3,54,2558,5.27,5.29,3.29
19363,0.27,"Ideal","D","VVS1",61.9,57,622,4.15,4.18,2.58
15507,1,"Fair","F","VS2",64.9,52,6210,6.24,6.33,4.08
17152,1.71,"Good","G","SI2",63.7,57,6847,7.54,7.5,4.79
12321,1.04,"Premium","G","SI1",62.7,59,5223,6.47,6.41,4.04
48335,0.51,"Ideal","D","VS1",62.1,55,1959,5.14,5.2,3.21
17293,1.3,"Ideal","G","VS1",62.4,56,6928,7.03,6.95,4.36
9139,1.13,"Very Good","H","SI2",59.8,59,4537,6.75,6.82,4.06
17115,1.01,"Ideal","G","VS2",60.6,57,6826,6.47,6.53,3.94
6090,1.02,"Very Good","F","SI2",59.6,59,3974,6.51,6.54,3.89
37504,0.43,"Good","F","SI1",63.7,57,984,4.79,4.73,3.04
33971,0.37,"Ideal","F","VS1",61.1,56,846,4.64,4.65,2.84
42606,0.32,"Premium","H","VS2",60.7,60,505,4.39,4.41,2.67
18612,1.36,"Premium","I","VS1",62,59,7592,7.1,7.06,4.39
1405,0.27,"Very Good","F","IF",60.4,58,560,4.18,4.2,2.53
11753,1.16,"Ideal","G","SI2",61.6,55,5078,6.78,6.8,4.18
14718,0.3,"Ideal","F","VS2",60.7,56,605,4.32,4.34,2.63
22130,1.5,"Very Good","I","VS1",62.2,59,10164,7.27,7.3,4.53
37529,0.31,"Ideal","E","IF",60.9,55,987,4.39,4.41,2.68
9352,1.13,"Ideal","H","SI2",62.5,57,4584,6.67,6.71,4.18
25664,2.03,"Ideal","J","VS1",62.5,57,14579,8.14,8.08,5.06
38594,0.43,"Good","H","VVS1",61.2,61,1037,4.84,4.9,2.98
51100,0.59,"Ideal","G","VS2",61.9,57,2336,5.41,5.38,3.34
29980,0.39,"Very Good","F","VS2",62.1,59,716,4.69,4.71,2.92
42231,0.62,"Premium","E","SI2",58.6,58,1291,5.58,5.52,3.25
27332,2.02,"Very Good","H","VS2",61.5,59,17887,8.08,8.21,5.01
19246,1.37,"Ideal","H","VS1",63.8,56,7979,7.01,6.98,4.46
14325,1.11,"Premium","E","SI1",61.3,58,5802,6.61,6.66,4.07
48578,0.54,"Premium","D","VS2",61.1,55,1993,5.37,5.24,3.24
4577,0.9,"Very Good","G","SI1",63.6,57,3649,6.09,6.12,3.88
19047,0.3,"Very Good","E","VVS2",61.1,62,622,4.28,4.33,2.63
47952,0.71,"Premium","J","VS2",62.8,61,1917,5.71,5.63,3.56
17890,1.07,"Ideal","G","VS1",61.4,57,7222,6.57,6.6,4.04
44380,0.5,"Premium","E","VS2",60.7,59,1581,5.11,5.13,3.11
539,0.79,"Premium","H","VVS2",62.6,58,2827,5.96,5.9,3.71
21015,1.6,"Premium","E","SI1",61.2,58,9229,7.59,7.5,4.62
47057,0.61,"Good","H","VVS2",60.3,60.5,1821,5.44,5.48,3.29
16978,1.07,"Very Good","G","VS1",61.2,55,6780,6.63,6.67,4.07
14978,1.02,"Premium","E","VS2",60.3,60,6032,6.58,6.48,3.94
43426,0.35,"Fair","G","VS2",65.9,54,1415,5.57,5.53,3.66
38461,0.38,"Very Good","D","VVS2",63.8,57,1030,4.57,4.61,2.93
6471,0.9,"Very Good","F","SI1",63.3,57,4054,6.1,6.16,3.88
17552,1.03,"Ideal","G","VS2",61.6,55,7064,6.49,6.54,4.01
52461,0.71,"Premium","E","SI1",61.8,56,2516,5.77,5.72,3.55
30996,0.3,"Ideal","G","VVS1",61.7,55,747,4.31,4.35,2.67
22605,1.27,"Ideal","F","VS2",61,54,10656,7,7.02,4.28
42124,0.5,"Ideal","H","VS2",62.3,54,1279,5.11,5.13,3.19
53118,0.75,"Very Good","G","SI1",62.3,55,2617,5.81,5.85,3.63
43790,0.56,"Premium","G","SI1",60.2,59,1441,5.36,5.34,3.22
25882,2.06,"Premium","I","SI2",60.1,58,14982,8.32,8.26,4.98
50223,0.52,"Ideal","E","VVS2",62,54,2230,5.16,5.19,3.21
32031,0.39,"Premium","E","SI2",60.7,62,778,4.74,4.72,2.87
14084,1.01,"Premium","F","SI1",58.9,60,5713,6.57,6.5,3.85
18337,1.11,"Ideal","E","VS2",62.2,56,7459,6.66,6.59,4.12
32478,0.33,"Very Good","H","IF",61.7,55,795,4.45,4.48,2.75
31701,0.36,"Premium","F","SI1",61.6,60,770,4.61,4.54,2.82
33387,0.32,"Ideal","E","VVS1",61.6,56,827,4.37,4.43,2.71
31047,0.34,"Premium","D","SI1",62,58,750,4.47,4.43,2.76
52606,0.61,"Ideal","G","VVS1",62.7,58,2544,5.39,5.43,3.39
40230,0.4,"Ideal","G","VVS1",61.2,56,1123,4.75,4.79,2.92
21428,1.5,"Ideal","I","VS1",60.5,56,9533,7.38,7.46,4.49
36920,0.41,"Ideal","G","VS1",59.8,57,961,4.86,4.81,2.89
33390,0.31,"Ideal","D","VVS2",61.8,54,828,4.36,4.38,2.7
49681,0.76,"Ideal","G","SI2",62.1,54,2143,5.88,5.84,3.64
9382,0.32,"Good","D","SI1",63.5,55,589,4.31,4.35,2.75
49215,0.67,"Very Good","G","VS2",60.4,61,2080,5.61,5.64,3.4
39053,0.54,"Ideal","I","SI1",62,55,1057,5.21,5.25,3.24
52032,0.72,"Ideal","G","SI2",60.8,57,2449,5.79,5.82,3.52
41276,0.3,"Ideal","H","VS1",60.8,57,503,4.31,4.34,2.63
34215,0.39,"Premium","G","VS1",62.6,58,855,4.66,4.7,2.93
36516,0.3,"Premium","F","VVS2",61.1,59,945,4.32,4.29,2.63
2518,0.73,"Ideal","E","VS2",62.4,57,3201,5.75,5.79,3.6
47362,0.54,"Ideal","H","VVS1",61.8,55,1846,5.21,5.24,3.23
50755,0.72,"Ideal","F","SI2",61.7,55,2298,5.79,5.75,3.56
17691,0.91,"Very Good","E","VVS2",61.1,61,7131,6.24,6.2,3.8
24620,1.51,"Fair","G","VS1",60.8,66,12948,7.35,7.25,4.44
7577,0.9,"Very Good","H","VS2",60,56,4255,6.3,6.34,3.79
23794,1.3,"Ideal","G","VVS2",60.9,57,11853,7.04,7.11,4.31
27320,2.18,"Premium","G","SI2",61.9,60,17841,8.24,8.29,5.12
32041,0.32,"Ideal","E","VVS2",61.3,54,779,4.42,4.45,2.72
20606,1.5,"Good","I","VS1",63.3,58,8910,7.19,7.24,4.57
51788,0.74,"Premium","F","SI1",60.7,59,2415,5.85,5.82,3.54
35483,0.31,"Ideal","E","VVS1",61,57,903,4.39,4.37,2.67
48449,0.7,"Fair","F","SI1",65.3,54,1974,5.58,5.54,3.63
6873,0.9,"Very Good","H","VS2",63.7,61,4129,6.04,6.07,3.86
36093,0.32,"Ideal","F","VVS1",61.8,56,926,4.42,4.45,2.74
36028,0.53,"Good","I","SI1",65.5,59,923,5.01,5.06,3.3
42694,0.54,"Ideal","H","VS2",60.1,57,1338,5.28,5.33,3.19
11306,0.71,"Ideal","F","VVS1",61.1,54,4981,5.84,5.78,3.55
43398,0.5,"Very Good","H","VS2",61.2,55,1411,5.12,5.16,3.15
31782,0.42,"Very Good","F","SI1",62.9,57,773,4.73,4.77,2.99
14293,1.23,"Premium","G","VS1",62.2,58,5786,6.78,6.74,4.27
653,0.7,"Very Good","E","VS1",62,59,2844,5.65,5.68,3.51
47953,0.71,"Premium","I","SI2",60.3,58,1917,5.78,5.72,3.47
4203,1.01,"Premium","F","SI2",60.2,61,3563,6.49,6.43,3.89
16432,1.24,"Premium","G","SI1",60.5,58,6562,7.1,7.05,4.13
37654,0.33,"Ideal","G","IF",61.5,56,992,4.46,4.48,2.75
50381,0.7,"Very Good","F","VS2",63.5,56,2250,5.64,5.45,3.52
7307,0.91,"Premium","F","SI1",62.1,56,4204,6.24,6.2,3.86
21780,1.57,"Premium","I","VS2",62.5,58,9847,7.5,7.42,4.66
17587,1.32,"Ideal","F","SI1",61.6,56,7079,7.11,7.05,4.36
39994,0.41,"Premium","F","VS2",60.3,60,1107,4.84,4.81,2.91
37497,0.53,"Premium","E","SI2",59.9,58,984,5.31,5.27,3.17
14193,1.08,"Premium","D","SI1",62.6,56,5758,6.62,6.57,4.13
53149,0.8,"Very Good","E","SI2",62.4,55,2623,5.88,5.92,3.68
29524,0.38,"Ideal","I","VS1",62.3,55,703,4.63,4.66,2.89
20094,1.57,"Premium","G","SI2",61.1,61,8572,7.46,7.43,4.55
42513,0.54,"Good","E","SI1",57.2,59,1323,5.37,5.32,3.06
14088,1.27,"Very Good","H","SI2",60.6,59,5715,6.97,7,4.23
15009,1.26,"Ideal","G","SI2",60.9,55,6046,7.05,7,4.28
20798,1.28,"Premium","G","VS2",62.2,59,9032,6.94,6.89,4.3
51261,0.58,"Ideal","E","VS2",61.6,55,2357,5.36,5.39,3.31
7610,1.17,"Premium","F","SI2",62.5,57,4259,6.8,6.71,4.22
28117,0.36,"Ideal","D","SI1",62.7,57,663,4.54,4.59,2.86
48682,0.53,"Ideal","G","VVS1",60.8,56,2005,5.22,5.24,3.18
14006,1.2,"Premium","F","SI2",61.9,59,5699,6.86,6.74,4.21
30192,0.42,"Very Good","E","SI1",61.5,61,722,4.82,4.87,2.98
23675,1.63,"Premium","G","SI1",61,59,11721,7.64,7.58,4.64
15885,1,"Premium","F","VS2",62.6,60,6352,6.29,6.37,3.96
43006,0.52,"Very Good","G","VS2",63,56,1369,5.09,5.13,3.22
10949,1.07,"Ideal","H","SI2",62.8,56,4899,6.5,6.56,4.1
28626,0.33,"Ideal","H","SI2",61.4,55,433,4.47,4.49,2.75
25598,1.58,"Premium","G","VS1",62.4,60,14451,7.46,7.38,4.63
43064,0.45,"Ideal","G","IF",62,53,1377,4.94,4.99,3.08
35133,0.41,"Very Good","G","VVS2",59.1,60,889,4.84,4.87,2.87
32119,0.37,"Very Good","E","VS1",63.5,59,784,4.55,4.59,2.9
43812,0.51,"Good","G","VS2",63.9,56,1443,5.1,5.07,3.25
32452,0.39,"Very Good","E","VS2",60.9,58,793,4.72,4.77,2.89
37723,0.34,"Ideal","G","VVS2",62.1,55,995,4.48,4.44,2.77
31541,0.3,"Ideal","E","VVS2",61.9,55,766,4.3,4.33,2.67
16285,1.33,"Very Good","I","SI1",62.6,56,6513,6.97,7.03,4.38
34313,0.43,"Good","E","SI2",63.6,55,858,4.83,4.8,3.06
15311,1.03,"Premium","G","VS2",62.1,57,6146,6.48,6.41,4
35119,0.38,"Good","I","IF",56.6,59,886,4.82,4.87,2.74
20947,1.05,"Ideal","E","VS1",62.1,56,9160,6.57,6.48,4.05
13028,0.26,"Premium","H","VVS2",62.4,58,600,4.07,4.04,2.53
47428,0.53,"Very Good","E","VS1",58.5,61,1852,5.28,5.39,3.12
38763,0.31,"Ideal","E","IF",61.9,55,1046,4.38,4.41,2.72
40973,0.41,"Ideal","F","VS1",61.7,56,1180,4.76,4.79,2.94
15121,1.2,"Very Good","H","SI1",60.8,58,6077,6.8,6.85,4.15
46538,0.51,"Ideal","E","VS2",61.7,54,1781,5.18,5.13,3.18
43575,0.41,"Ideal","E","VVS1",61.3,56,1431,4.81,4.79,2.94
9457,0.9,"Very Good","E","VS2",63.8,55,4598,6.11,6.18,3.92
53760,0.72,"Premium","F","VS2",62,56,2724,5.78,5.68,3.55
16943,1.04,"Very Good","G","VVS1",58.2,60,6766,6.66,6.71,3.89
43858,0.55,"Ideal","F","SI1",60.2,56,1448,5.32,5.37,3.22
9993,1,"Premium","F","SI1",60.3,61,4704,6.43,6.38,3.86
35244,0.4,"Very Good","F","VS1",63.1,56,895,4.68,4.7,2.96
16974,1.07,"Premium","G","VS2",61.9,58,6779,6.54,6.55,4.05
39419,0.41,"Ideal","F","VS1",61.3,57,1076,4.79,4.77,2.93
37467,0.42,"Premium","G","VS1",60.9,58,984,4.84,4.81,2.94
2748,0.76,"Ideal","E","VS2",61.5,56,3249,5.89,5.92,3.63
2586,1.1,"Premium","J","SI2",60,58,3216,6.77,6.66,4.03
671,0.77,"Premium","G","VS1",61.4,58,2846,5.94,5.89,3.63
52371,0.7,"Premium","F","SI1",62.1,58,2504,5.64,5.7,3.52
44822,0.5,"Premium","G","VS1",62.5,60,1624,5.06,5.08,3.17
49265,0.62,"Fair","F","VVS2",57.1,60,2088,5.65,5.7,3.24
52585,0.7,"Very Good","G","VS2",59.3,60,2539,5.77,5.83,3.43
22038,0.31,"Ideal","I","VS1",61.6,55,628,4.36,4.34,2.68
37899,0.41,"Ideal","D","VS2",62.2,57,1007,4.72,4.76,2.95
31985,0.3,"Ideal","F","VS2",62.8,55,776,4.33,4.27,2.7
20769,1.2,"Very Good","F","VS2",61.8,58,9007,6.75,6.78,4.18
14384,0.3,"Very Good","G","VS1",62.8,59,605,4.23,4.27,2.67
52356,0.72,"Ideal","G","SI2",61.8,56,2501,5.72,5.76,3.55
7092,1.01,"Very Good","I","SI1",62.9,58,4166,6.34,6.37,4
19227,1.01,"Premium","E","VS1",62,59,7964,6.42,6.38,3.97
6325,0.71,"Ideal","D","VS2",60.1,56,4029,5.77,5.83,3.48
7565,1.04,"Very Good","D","SI2",58.2,59,4252,6.62,6.67,3.87
8822,1.23,"Very Good","G","SI2",61,63,4477,6.91,6.85,4.2
9825,1.01,"Very Good","G","SI1",63.4,58,4672,6.33,6.28,4
50094,0.57,"Ideal","G","VVS2",61.7,54,2206,5.41,5.32,3.31
20059,0.31,"Good","G","VS1",63.2,57,625,4.28,4.33,2.72
35440,0.32,"Ideal","E","VS2",62.2,56,900,4.41,4.37,2.73
52171,0.5,"Ideal","D","VVS2",62.5,53,2475,5.05,5.13,3.18
34823,0.3,"Ideal","H","VVS1",62,55,878,4.34,4.3,2.68
30863,0.33,"Premium","G","VS2",61.1,59,743,4.47,4.43,2.72
7407,0.33,"Premium","I","VVS2",61.5,58,579,4.43,4.45,2.73
45225,0.5,"Very Good","F","VS1",58.8,60,1657,5.18,5.2,3.05
1468,0.9,"Good","E","SI2",58.7,63,2982,6.2,6.23,3.65
50694,0.7,"Very Good","E","SI2",60.1,56,2290,5.76,5.79,3.47
17882,1.18,"Ideal","D","SI1",61.9,55,7216,6.8,6.76,4.2
12808,1.21,"Ideal","J","SI1",61.9,54,5341,6.85,6.88,4.25
16568,1.01,"Ideal","G","VS1",61.8,57,6618,6.45,6.4,3.97
13010,1.02,"Premium","G","VS2",62.7,58,5407,6.44,6.36,4.01
36788,0.34,"Ideal","E","VS2",62.1,55,956,4.49,4.47,2.78
36362,0.32,"Good","F","VVS1",63.8,54,939,4.38,4.31,2.77
53683,0.74,"Very Good","D","SI2",63.1,58,2713,5.69,5.79,3.62
52412,0.7,"Very Good","G","VS1",60.8,56,2512,5.72,5.76,3.49
26214,2.02,"Premium","H","SI2",61.4,59,15606,8.15,8.08,4.98
44409,0.51,"Ideal","E","SI1",60.9,56,1585,5.16,5.19,3.15
36058,0.31,"Very Good","G","IF",61.7,54,924,4.33,4.36,2.68
42235,0.4,"Ideal","E","VS1",61.1,57,1291,4.75,4.78,2.97
53350,0.7,"Premium","F","SI1",58.6,59,2657,5.83,5.78,3.4
20026,0.32,"Good","F","SI2",63.8,55,421,4.34,4.35,2.77
49817,0.7,"Fair","D","SI2",65.6,55,2167,5.59,5.5,3.64
37433,0.33,"Premium","G","IF",60.8,58,984,4.42,4.46,2.7
5028,0.71,"Ideal","E","VS1",61.5,55,3748,5.78,5.75,3.55
21460,1.63,"Good","I","SI1",63.7,58,9556,7.4,7.48,4.74
40691,0.38,"Very Good","E","VVS2",59.7,63,1157,4.71,4.73,2.82
12048,0.34,"Very Good","E","SI1",59,60,596,4.56,4.62,2.71
48046,0.51,"Ideal","G","VVS2",61.9,55,1926,5.14,5.17,3.19
5594,0.9,"Very Good","E","SI1",62.3,61,3868,6.12,6.17,3.83
51882,0.7,"Very Good","H","VS2",62.8,58,2429,5.67,5.7,3.57
45013,0.54,"Premium","H","VS1",61.3,58,1637,5.25,5.22,3.21
6046,0.32,"Ideal","E","SI2",62.7,57,576,4.37,4.34,2.73
2242,1.06,"Ideal","I","SI2",62.8,55,3146,6.51,6.46,4.07
18094,1.51,"Good","E","SI2",64.3,58,7314,7.24,7.15,4.62
22008,1.73,"Ideal","J","VS2",63,57,10076,7.64,7.6,4.8
42571,0.38,"Ideal","E","VVS1",62.6,56,1327,4.64,4.6,2.89
33972,0.27,"Ideal","E","VVS1",61.7,57,846,4.16,4.14,2.56
11833,1.3,"Premium","H","SI2",61.3,58,5096,6.99,6.95,4.27
39365,0.49,"Premium","F","SI2",62.2,59,1073,5.09,5.04,3.15
6496,0.9,"Premium","F","SI1",60.4,59,4062,6.29,6.32,3.81
16588,1.01,"Good","F","VS1",61.8,57,6626,6.34,6.44,3.95
10813,0.96,"Premium","E","SI1",60,60,4864,6.44,6.39,3.85
14680,1.09,"Ideal","F","SI1",62,56,5922,6.61,6.56,4.08
38791,0.31,"Premium","G","VVS1",60.7,58,1046,4.4,4.37,2.66
36196,0.37,"Ideal","F","VVS1",61.5,56,931,4.59,4.61,2.83
